author,comment,likes
@NenekCani,Banh fadi kok nggak prnah nongol yah,0
@NoniekAbigailm,Knp si merah koq diksh cemilan??? 😢😢😢,0
@jovansafakrianto7844,Bro berfikir dia kesurupan,0
@jovansafakrianto7844,Kumpulan orang sedang berdongeng wkwk,0
@atultul_official840,Mba sara tolong hrus diperhatiin yaa wisnu,0
@mizmay3278,Wao ..semoga nyai dan tim sehat selalu nya selalu dalam lindungan sang pencipta,0
@atultul_official840,Mba sara saya juga ngeliat kek gitu tpi punya tatapan kosong dan tulang rusuk,0
@AnisaBalqis-ic9zr,Knp bunda ana GK pke hijab LG 😢,0
@hendrakusfebrianto788,Sxan team dms ke apartemen S di marah/jambangan..yg dibuat cerita panggilan wingit 2,0
@ayuandriyana2877,"hahahaha ketawa aku saat dibilang, hantu dicari cicak kita lagi 😅",0
@rialhatori1726,Violet evergarden  gambarnya bikin kaget,0
@imeldameivagusman1811,"<a href=""https://www.youtube.com/watch?v=eFDgYSKk3KU&amp;t=3092"">51:32</a> hantu dicari, cicak kita lari 😭",0
@rizkiayuamelia1777,"<a href=""https://www.youtube.com/watch?v=eFDgYSKk3KU&amp;t=1340"">22:20</a> ketemu begitu mnrt mas Wisnu seru 😭,klo aku sih dh lari 😂",0
@itag5801,kira2 pesulap merah bisa ngereaksi DMS g y...... yg koar2 tidak percaya akan santet bahkan kerasukan.,0
@imammustofa5979,Maaf samping mall ada Makom Kramat sesspuh Surabaya 🙏🙏🙏,0
@slametprayogi5839,Telat aku cok,0
@agnusdei7961,"Histori yg berharga, Mba Sara, Bunda semakin cantik, ada Bang Mongol, Mas Day...❤👍",0
@dayintanaya3234,Bangku kosong TV 🎉🎉,0
@MayaTria-h2i,Ngawi hadir kak sara,0
@Rindiani1901,😱,0
@miftakhuljannah8848,Mungkin yg dimaksud kebaya janggan,0
@NeroArdiaz-e3k,"Suka bngt sama mas day, pembawaannya kalemm bngt👍",0
@futbolnesia,"tiap nonton dms ini vibes nya bukan maen, gak sekedar channel youtube horror tapi udah kayak dokumenter dan gak heran tambah gede channelnya, gak kaget kalo suatu saat bisa bikin film ini channel",0
@yadita89,"Di bioskop Oscar ini apa ada hubungannya sama gang Dolly ya , soalnya tempatnya kan dekat sama gang Dolly???",0
@ryanseidphysique,Rumah Darmo gak di ekplorasi ya? 🤔<br><br>Yang nonton siank mana suaranya! 🔊,1
@sandigaming4022,Ajak Mongol lagi dong,0
@petualangalam9407,"Buat semua crew DMS , <br>SEHAT SELALU TAMBAH SUKSES 🙏🙏🙏<br>SALAM DARI AREK SURABAYA 🙏🙏",0
@petualangalam9407,"dulu penjara kali sosok adalah tempat di penjaranya ( SAREP TAMBAK YOSO )<br>dan SAREP adalah warga pribumi yg mempunyai kesaktian, dan kesaktian yang utama adalah ibunya,<br>pada suatu perlawanan SAREP kepada Belanda dia terbunuh, dan ibu SAREP berteriak kencang memangil nama anaknya SAREP dengan lantang,  SAREP akhirnya Hidup kembali..<br><br>itu yg sedikit saya ketahui dari PENJARA KALI SOSOK yang identik dengan SAREP TAMBAK YOSO 🙏🙏🙏<br><br><br>SEMOGA ACARANYA BISA BERMANFAAT DAN BUST SEMUANYA SEHAT SELALU 🙏",0
@SeremMidnight,"wah ada om mongol juga disini, keren bangat ya penelusuran seru",0
@cindyo9961,Ke batu tegi kk di lampung😁,0
@MelatiindahLestari-r7o,"Kapan² penelusuran ke kalimantan dongg, ke central borneo",0
@nrameliasr8577,Ayok dms ke kalimantan,0
@itsmeveve9941,Maf q pikir kek yg firal Kunti bogel 😢,0
@sejutaluka3600,Shooting sby ndi iki ??,0
@hai-vv7ky,coba di bojonegoro kak seru pasti banyak tempat bersejarah yang katanya angker,0
@elangmaharani6530,Menurut sejarahnya....alas Ketonggo Ngawi itu petilasan dr Raja Majapahit Brawijaya....🙏🙏🙏,0
@Silviona1986,Hadir😊,0
@violetalaurarizqiah2963,Wiihh ke benteng deket rumahku,0
@LiaSafiraHaidirSafira,Wah ud sampai medann❤,0
@jokiskripsi02,"gak cuma manusia nya yang WANI, setannya juga WANI",0
@mohammadpanji3234,"assalamualaikum kak..saya habis melihat ini..setelah itu saya tertidut dan mengalami perjalanan mimpi yg sangat panjang..padahal baru tertidur tadi jam set 11an..sekarang terbangun di jam 00.00 persis..tadi sempet terbangun cuma saya coba beranikan diri harus ketemu happy ending nya..karna sudah terlihat ada cahaya yg masuk..dan alhamdulillah meskipun belum sampai selesai saya sudah bisa pastikan akan kembali dengan selamat..<br><br>saya coba merangkum inti dari mimpi saya ..karna jika besok mungkin saya akan melupakan semua..mumpung ingat..<br>bermula dr saya pergi dengan anak saya bersama keluarga dr desa untuk menuju rumah sodara..kita semua naik motor,tp iring2an lurus kebelakang..saya bonceng anak syaa didepan pakai dudukan anak kecil<br>pada mulanya aman2 aja..<br>tp setelah makin lama makin kenceng laju motor terdengar gesekan2 di telinga memecah konsentrasi,yg asalnya bebarengan,trus jadi berpisah 2 kubu..di jalan seperti hilang arah ga bs lihat posisi..<br>dr sini sudah mulai terlihat ganjal..pada akhirnya saya tiba disuatu tempat yg aneh..seperti di ruangan pertemuan org2 yg mohon maaf MLM akan tetapi saya ga begitu peduli..sya baru inget anak saya dimana kok ga ada..ternyata saya dikasih tau org sana kalau anak saya ada diruangan sebelah..astaghfirulloh ternyata banyak anak kecil disana yg kesusahan..kurleb ada kalau 200 anak..saya cari anak saya alhamdulillah ketemu setelah itu saya ambil anak saya..saya keluar dr ruangan itu..setelah itu anggota keluarga saya sudah ga ada lagi..pikir saya sudah melanjut kan perjalanan..pada waktu itu saya ingat ga ad uang tinggal sedikit..saya melanjutkan perjalanan yg saya ga tau pada akhir nya akan nyampai dimana wallohua&#39;lam..saya nekat karna kalau saya masib disana gak tau lagi apa yg terjadi..setelah itu saya mengalami perjalanan yg sangat panjang dijalan dengan keadaan yg hampa,hitam pekat seiring suara bising di telingan seperti gesekan2 apalah itu..setelah saya memohon kepada Alloh untuk diberikan petunjuk agar sampai ditempat yg aman..akhirya  pada waktu shubuh saya beserta anak saya sampai dan anehnya sampai digang kecil,ga masuk di akal..setelah itu saya gendong anak saya berlari minta bantuan sambil berlari sempoyongan serasa tidak ada tenaga,dan pada akhirnya saya bertemu anak2 kecil 2 dan sang ibu habis pulang jama&#39;h shubuh sepertinya..<br>say kejar mereka untuk minta bantuan sampadi depan rumah nya..setelah mereka mengetahui saya..<br>mereka berbicara dengan suara keras<br>&quot;Ya Alloh sekarang belom saatnya KIAMAT, MASIH BANYAK ORANG2 YG MEMBUTUHKAN BANTUAN&quot;..<br>hati saya sangat lega karna bertemu org baik..sampai disini saya terbangun dr mimpi..tp dengan keadaan saya belom tau ending nya seperti apa,tp saya berfikir ini nanti bisa gak ya ngelanjut mimpinya..bismillah dengan izin Alloh saya ingin tau seperti apa kelanjuyannya..<br><br>masuk mimpi ke2 ini saya dikejutkan dengan sudah memakai busana sholat pada mestinya,sarung ,kopyah dan baju koko..seingat saya pada mimpi sebelumnya..saya cari anak saya..alhamdulillah dia sedang duduk2 dengan anak2 kecil dengan raut muka yg senang karna banyak mainan..kebetulan warga sekitar juga banyak yg datang,eh ternyata setelah ada ustadz / kiai yg berceramah ternyata saya masuk area pesantren..<br>singkat cerita saya disuruh utk cerita kenapa sampai kesasar sampai disini..setelah panjang lebar perjalanan saya ceritakan mereka tidak memberi jawaban apa2 cuma ngasih tau skrg saya posisi dimana..akan tetapi setelah bangun dr mimpi saya lupa berada dimana..tp pesan yg disampaikan org sana..insyaAlloh km bakal pulang dengan selamat..<br>akhir cerita saya terbangun dan melihat anak istri saya lalu saya cium mereka😊oh iya pada waktu perjalanan..sang istri ga ikut karna sibuk masak..pikiran ya kan deket aja ga sampe sejam..pdhl dr saya berangkat sampai yv di terakhir di pondok pesantren  itu kurleb perjalanan kalau ditempuh motor bisa 4 jam an..<br><br>pada intinya mimpinya agak ngegantung sih,karna kan belom sampai ketemu keluarga..cuma saya ga sabaran bangun mungkin ya saking lama nya terasa di mimpi..alhamdulillah terbangun..<br>hingga pada saat saya menceritakan cerita pendek ini..saya menghabiskan waktu setengah jam an..pdhl tadi mimpi cuma sejam setengah..tp serasa berhari2😢..<br><br>mungkin saya lupa utk baca doa mau tidur itu salah satunya,dan mungkin juga terkena energi negatif dengan apa yg saya tonton..hehe..memang salah saya karna lupa berdoa..<br>tp terima kasih utk yg membaca sampai  selesai..terima kasih juga buat tontonannya mbak sarah wijayanto..sukses selalu..<br><br>wassalamualaikum warohmatullohi wabarokatuh",11
@alexgabrielnapitupulu9532,Ke medan kak,0
@hantulaut2144,Auto nntn ada mas mongol 😂😂,0
@DyaHutabarat,"kapan ya Tim DMS ke Central Borneo tepatnya di Sampit, padahal banyak hal menarik disini",0
@ayupitet6006,Dms blm prnh yah am ferisly,0
@budiaja9133,Harus ke Jambi sih tim DMS <br>Tepat nya <br>Provinsi jambi<br>Kabupaten Batanghari <br>Kecamatan bajubang<br>Rumah sakit peninggalan belanda,0
@keongtuktuk4202,Kediri hadir,0
@bagusfirdausi7818,Harusnya nyebrang sekalian ke pulau Madura,0
@NsArif-sh7qm,"ada penampakan di menit <a href=""https://www.youtube.com/watch?v=eFDgYSKk3KU&amp;t=2596"">43:16</a> pojok kanan layar",0
@ritayani4336,"Bunda padahal cantik pake hijab,kalo pake hijab kaya masih umur 30an bun",0
@devimeliana5318,Fadi uda ga sama dms ya ?,0
@EkaSari-z9e,Mardi santoso RS saya lahir 😅,0
@MuhammadRizky-o6s,Sby mn ini,0
@bangjack6206,Kapan ke Kalimantan kak,0
@milaalmetasari9407,"Sumpah, kangen parah nonton DMS, semenjak hamil smpe lahiran dan smpe skrg ngurus balita blom ada waktu khusus buat nonton DMS, krna kalo nonton DMS mesti konsentrasi hehe",0
@aliciaa1443,tahun lalu sempet ada cewe yang di bakar hidup² di situ masih inget bangett,0
@adedenis678,Kasihan mas dey... digigitin nyamuk....pakein soffel dongg😅😅😢😢,0
@LindaNday,Itu bunda ko gapake hijab skrg?,0
@Ina-ce8iw,kalau boleh tahu mas fadi tidak ikut kah?,0
@WahyudDin-vz3dl,Cobak kak sara sekali&quot; ke gudang peluru deket nya jembatan suramadu pasti seru tuh mistis nya kerasa banget,0
@putripaulina7968,Mojokerto/trowulan juga menarik bgt loh nyai kalo di telusuri😬,0
@GusMat-s1z,Ga onok fadi kurang serruuu yo rek..,0
@febrynnainggolan6140,salam dri saradicts danautoba nyai &amp; tim DMS..,0
@irnawati7857,"kak aku salfok sma tulisan d papan tulis , aku dri lampung kak",0
@mdidiiskandar2629,Sekali² collabs dgn Ghosts Ranger Indonesia : Erick &amp; Dika. Penelusuran dgn alat² canggih di mix dgn team DMS yg indigo . Ky nya epic sih hasilnya 👍,1
@rizkyajk6244,Geloo nyamuknyaa,1
@novibanjar2231,Lampung,0
@daten2,"<a href=""https://www.youtube.com/watch?v=eFDgYSKk3KU&amp;t=1566"">26:06</a> saya penonton baru, ini emang harus kah ada sfx komedinya-nya?",0
@nadilahimalaya4205,mas de tuh dah ga di ktj,0
@AniEfriliyanti-r6r,min kok gada eps.2?,0
@gazasmd5917,mbak sarah cobak dehh ke banyuwangi,0
@mufamufaroha,Episode 2 nya dimana ya,0
@rizkasarastri8210,Ke aceh coba kak,0
@MuhamadAlif-j1v,Gereget sama nyamuk nya😵‍💫,0
@pemancingsurabaya8432,Matur Suwon kak sara sudah explor di kota kelahiran saya Suroboyo.,0
@muhammadrapid9223,Nyai sara Wijayanto saya saradist gak pernah lewat video sara Wijayanto <br>Nyai main ke Bangka Belitung donk sambil pengen ketemu nyai,0
@EvaRiskiani,"Aku dl smp foto buken d situ kak, nyamuk nya banyak bgt emg😅<br>Udh d urus d bersihin tmptnya thn ini🙂",0
@MariaUlfa-nt8pt,serius se serem ini? pdhl tempat foto buku kenangan waktu smp duluu th 2015 wkwk,0
@sitizainalalvin9000,itu bekas belanda dan jepang,0
@sitizainalalvin9000,"kak disana bekas penjara di era belanda dan perna ada warga sekitar periwed di sana wak tu lagi foto2 yang perempuan di tarik ileh sosok di situ ,dan yang paling angker itu kamar madiny kak di sini juga zaman dulu itu warga2 juga di perbudak dan di penjara, penjara nya itu dibawa kak,dan ank2keckil juga di perbudak, maaf ya kak sara kalok gk jelas ini cumak yang ak denger2 gitu",1
@myrumi918,Nyai ayo ke nusakambangan,1
@choirulhidayat981,Benteng kedung cowek tempat fav buat foto lulusan sekolah pada jamannya,1
@andinidian1509,hallo kak sara aq warga sby 😊,0
@anisvidiasari1667,Sayang sekali nda ada bang fadi 😁,0
@ratnaaofc,"wahh Benteng Kedung Cowek. pernah punya rencana mau prewed d sana, tp ga jadi krna satu dan lain hal. excited bnget nontonnyaa",3
@EzraSaputra-p7q,part 2 kemana?,0
@zilfahnur6338,Kirain aku hujan. Ternyata banyak nyamuk 😅,0
@suwandibanaran,Salfok nyamuknya banyak banget😂,0
@amalinataris8734,Suroboyo akeh nyamukE emang..😌,0
@wiwikwati4539,Kagett,0
@ferylisantoro9052,Team DMS coba exspedisi di apartement yg terbengkelai d kebonsari surabaya yg jd flm wingit 2 miss K,0
@HalwasabrinaHarahap,Pangkalan brandan 😍😍,0
@williamroberc1158,Sesekali dong main ke Kalimantan,0
@savirathaliasavira16,Jadi pengen ikut penelusuran 😅,0
@eriksuhendra19,Gamau cobain Lamongan?? 😊 Daerah yg kuat energinya,0
@MuhammadMunawir-r1g,"Batu tegi horor bgt,gara gara kesini tmn ku jdi kyk orang gila",0
@arrdiirwnsyh,"DANAU RANU GRATI DI PASURUAN, YANG DULUNYA MENENGGELAMKAN ANGGOTA MARINIR PADA SAAT LATIHAN, DAN SAMPAI SEKARANG BELUM DI TEMUKAN BANGKER TANK/AMFIBI NYA",0
@CPLR66,Terima kasih baru tahu tempat saya ada kayak gitu,0
@valdoofficial3802,❤️❤️❤️,0
@nancydamayanti9069,"tim dms tlg undang mas deni yg prnh jd bintang tamu di chanel jejak backpaker donk, kemampuannya mirip om hao",0
@DellaNdiluth-wo9sy,sering&quot; penelusuran ke jawa timur team DMS..jawa timur keras lurrr<br>pasti banyak pengalaman baru nyai,0
@deviana2667,coba kak kalau di surabaya di rumah hantu darmo aja,0
@AgustinGunungagung,Bang fadi kemana ini😢😢,0
@desisalima1225,Di deket rumah aku terminal poris bekas parkir mobil  tetapi  karna ada yang  mati karena  ada yang edorongnya  menjadi angket   kata temen  aku dia yang punya parkiran terbengkalai dia bilang ama aku  setiap  ayah dia kesitu kesurupan,1
@AquariusJalan,Wahh gk sabar kalo benran ke lampunggggg,0
@wirakacamata6034,Nonton DMS hiburan❌<br>Nonton DMS hiburan+pengantar tidur ✅<br>😂😂😂,0
@RiskaAstuti-sw5kq,mau tnya kenapa om hao gak ada ya,0
@winiasantipangestu4709,Banyuwangi parah bgt sih.,0
@winiasantipangestu4709,Eps. 2 dimana sih?,0
@anaavia7406,TONTONAN SUPER APIKKK. JGN SKIP IKLAN YA GUYS,0
@octaviank1250,Loh kok ada mas kang gambar di ktj itu ya,0
@ayundameiy,Eps 2 nya dmn ya,0
@herustya3159,"Saya dari jatim, aku punya banyak guru dan ber ilmu semua, dan alhamdulillah aku sekarang bisa salah satunya pembagian dan perkalian ,agama,ilmu sabar",0
@kartinirahayu1405,Eps 2 dimana?,0
@tinktunk8670,"di tulungagung juga banyak tu tempat untuk di telusuri,,rumah sakit terbelangkai dan bekas pabrik rokok",0
@BagusRafa-t3c,"Semoga pesan ny sampai kembak sarah,,dr bagus putra",0
@AmatZaini-b3v,Coba ke kalimantan timur kak @Sara Wijayanto,0
@Matadjii,"Kalau sama om monggol pasti musuhnya nyai dan kawan2 bukan jin receh lagi udeh sekelas demon tingkat tinggi,paling suka kalau musuh demon karena power mereka 10x lebih besar dari jin2 receh dan tekanan bikin terintimidasi,mbak sarah udah ketemu sama baphomet🤭 dijamin aura nya bikin mendominasi kalau mbak sarah dan kawan2 bisa ketemu atau di summon🤭",2
@angelion2805,Gemes pengen bawa raket listrik kesana buat ngusir nyamuk😂,0
@indanilasari1726,"Benteng kedung cowek merinding euy,,panggonku prewedding biyen 😅😅😅",1
@rumahsinggahtanaman9032,Kenapa bunda lepas hijab ? Maaf baru liat,0
@suriwati9911,Kaget tbtb surabaya😭🫶🏻🙏🏻 sy sbg surabayan auto mampir,0
@esaaa9266,lawang sewu di episode apa yaa judulnya?,0
@riskiulum9983,"Sbg asli wong sby sakjane dari dulu yang plg serem vibes dan dari luar aja penjara kalisosok, gatau knp tiap lewat situ bener² merinding ketmbhn bangunan di sekitarnya jg peninggalan belanda yg kebanyakan bnyk yg terbengkalai jg mskpn ada bbrp yg msh di tempati. Btw episode kali ini beneran seru dan terimakasih sdh mengunjungi sby nyai.. Sehat sehat bwt tim dms 😇😇",1
@luckynugroho5532,coba collab sm ghost ranger indonesia pak dem,0
@Yusuf86-ew4kx,Sumpah seneng bhanget nonton DMS trimakasih 😭,0
@mukhamadamin4136,Selamat dtng mongol🎉,0
@Lightyagami-vn8vy,"Sehat selalu untuk smua tim DMS , trima kasih sudah mampir di surabaya 🙏",0
@DianiSilalahi,nyai... undang Farhan dong.... Farhan yang viral di tiktok karna kesurupannya...,0
@gendisgulojowo,Kmpungku,0
@senamzumbaal-furkon687,Saya dapat gangguan pas nonton eps 1 ini di bagian kak sarah bilang mas dey mau di ambil koneksi saya on off sendiri sama hansfree saya on off mantap energinya👍🏻🤔😱😰,0
@Sayangmu11-e5h,"Coba ke benteng Pendem Ngawi kak, peninggalan Belanda",0
@Jennyhang418,Next Banyuwangi dunx DMS,0
@amandaofficial7823,"di pabrik peninggalan Belanda dong kak , tempat saya kerja itu sangat lah horor beneran, bangunan nya di dirikan  oleh Belanda",0
@yuppieakhfa4010,Gimana sii yah cara liat video yg part 2 nya yg di Dms+ . Aku udh byr ko gada yah,0
@FebrinurMalasari,ga seru nie mba sara masa episod yg ramenya ga tyang di youtube,0
@endahpujiastuti940,Nyai.. nextime bintang tamunya ki prana lewu dunk.. pasti tmbh seruu..,1
@ayufebryawandira5306,Rs pertamina pangkalan brandan juga tempat kelahiran aku th 2000 silam. sekitar 2-3 jam lagi dr kota medan baru sampai pangkalan brandan,0
@Satriobromocorah,Warga surabaya menyapa.. 🙏🙏👍,0
@SelfiAna-kg8cq,"Gak kaget sih Surabaya emang banyak sekali gedung&quot; bekas belanda. <br>Ada yang terbelangkai ada juga yang masih diaktifkan sampai skrng. <br>Yg lebih ngeri lgi menurut ku yg aktif tuh Mall. Gk mau sebut nama Mall nya tapi yg asli Surabaya pasti tau Mall ini. <br>Lebih tepatnya Rumah Sakit bekas belanda yang dijadikan Mall. <br>Sumpah ya kalo kesana pasti merinding sebadan badan karna emng se angker itu, dan sesepi itu Mall nya😭",0
@DevitaMhr-u7x,Apa aku Ajja yaa yg Ngrasa kalo liat masDey kaya liat maksoimah <br>Aurah jawanya dan cara bicaranya itu kaya radaa mirip😂,0
@LailyAbiatha,Surabayaaaa ❤❤,0
@AgusTriwijaya-w8n,Kalimantan seram,0
@mariatussholikhaa5842,Ya Allah ini tempat foto prewedding ku🙂,0
@karjakasep6496,Part 2 ny dimna ya,0
@Seduluran90,Coba ke Hi tach mall di mall tersebut ada gedung bioskop yg juga terbengkalai juga mall juga sdh GK berpenghuni lokasinya di Jl.Kusuma bangsa,0
@keiy5349,AHH BAGIAN SERU AD DI DMS+ 😢😢😢😢,0
@virdams2555,"lucu bgt sih ka sarah,ngk takut setan,yg ditakutin mlh cicak🤭,klo aku sih kebalikan nya ka😂,sukses ya buat dms",0
@zafranchannel1746,Akhirnyaa ke surabaya jg nyai❤ dulu sempet comment di salah satu video request ke  surabaya.akhirnyaa datang jugaa🥰,0
@lilisnurjanah8867,Kangen bang fadi,0
@SoyJoy-w6m,Mas dey sdh gabung dms kah ini,0
@SoyJoy-w6m,Dms x ghost ranger Indonesia dong,0
@annisafitriwidestyani5242,"menit <a href=""https://www.youtube.com/watch?v=eFDgYSKk3KU&amp;t=3116"">51:56</a> sehat sehat terus ya cantik jangan kebanyakan overthinking. cielah",0
@kholidiyahnisa2549,"nonton ini sampe ketiduran, malah kebawa mimpi ikut penelusuran sama mba sara",0
@kulinerajeOfficial,Sesekali penelusuran di negara sakura  Jepang kk sara,0
@saktinur5994,"Assalamualaikum , Sehat selalu buat tim DMS . 🙏<br>Kalo ada kesempatan datang ke SIDOARJO Jawa Timur. Tepatnya di Tanggul Lumpur Lapindo porong🙏 yang sampai sekarang tidak bisa berehenti<br>Semoga dibaca tim DMS . 🙏🙏",0
@caeka,"Suka banget sama gambar2 yg dibuat mas day serta penjelasannya. Menambah pengetahuan kita ttg berbagai macam entitas dan energi nya. Terima kasih DMS, sukses terus",0
